flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,mean_parse_tree_depth,max_parse_tree_depth,mean_ents_per_sentence,total_ents,total_chars,total_words,chars_per_word,total_sentences,words_per_sentence,nonstop_word_count,nonstop_char_count,nonstop_token_proportion,not_dale_chall_count,syllable_count,polysyllable_count,nonspace_char_count,adj,adp,adv,aux,conj,cconj,det,intj,noun,num,part,pron,propn,punct,sconj,sym,verb,x,space,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space
73.68,10.8,6.6,8.17,7.3,7.32,30,7.857142857142858,9.05,7.0,1.2263157894736842,8,0.9090909090909091,10,909,160,5.68125,11,14.545454545454545,1.6507936507936507,9.841269841269842,0.5445026178010471,49,219,14,750,10,16,9,11,0,4,26,0,42,3,2,1,16,31,3,0,17,0,3,0.83,1.33,0.75,0.92,0.0,0.33,2.17,0.0,3.5,0.25,0.17,0.08,1.33,1.67,0.25,0.0,1.42,0.0,0.83
95.06,6.4,2.5,6.76,4.8,5.39,12,4.3,4.83,5.0,0.9337016574585635,5,1.7857142857142858,25,840,146,5.7534246575342465,15,9.733333333333333,1.7735849056603774,10.528301886792454,0.5465116279069767,24,173,4,695,4,26,3,4,0,4,20,0,29,1,2,7,37,29,0,0,16,0,0,0.29,1.86,0.21,0.29,0.0,0.29,1.43,0.0,2.07,0.07,0.14,0.5,2.64,1.21,0.0,0.0,1.14,0.0,0.79
78.28,9.9,6.9,6.85,7.8,5.67,13,6.375,9.07,7.0,1.1571428571428573,7,0.9,9,968,183,5.2896174863387975,11,16.636363636363637,1.523076923076923,8.538461538461538,0.47596153846153844,17,234,11,786,16,20,11,18,0,2,17,0,22,0,8,24,9,26,8,0,29,0,1,1.6,2.0,1.1,1.8,0.0,0.2,1.7,0.0,2.1,0.0,0.8,2.4,0.9,2.1,0.8,0.0,2.9,0.0,0.6
45.19,15.2,13.4,13.47,16.5,8.59,42,17.75,15.22,13.0,1.465,8,0.2857142857142857,2,1149,180,6.383333333333334,7,25.714285714285715,2.0961538461538463,14.903846153846153,0.5477386934673367,75,274,26,970,16,25,7,5,0,8,32,0,52,1,0,4,3,20,5,0,23,0,1,2.0,3.12,0.88,0.62,0.0,1.0,4.0,0.0,6.5,0.12,0.0,0.5,0.38,1.62,0.62,0.0,2.88,0.0,0.75
69.11,11.6,8.3,8.94,9.6,6.89,25,10.166666666666666,9.94,10.0,1.1894736842105262,9,3.0,27,961,169,5.686390532544379,9,18.77777777777778,1.7833333333333334,10.8,0.5721925133689839,46,219,12,793,10,21,1,5,0,5,24,0,23,5,7,4,39,20,3,0,24,0,1,1.0,2.1,0.1,0.5,0.0,0.5,2.4,0.0,2.3,0.5,0.7,0.4,3.9,1.1,0.3,0.0,2.4,0.0,0.8
80.41,7.7,6.1,7.13,7.1,6.3,21,6.857142857142857,7.6,7.0,0.9813084112149533,7,2.727272727272727,30,972,176,5.5227272727272725,12,14.666666666666666,1.5820895522388059,8.791044776119403,0.5047169811320755,36,209,5,797,9,17,11,10,0,5,18,0,22,11,11,8,34,35,1,0,20,0,4,0.69,1.31,0.85,0.77,0.0,0.38,1.38,0.0,1.54,1.0,0.85,0.62,2.77,1.92,0.08,0.0,1.54,0.0,0.77
53.21,13.7,10.3,12.0,12.0,7.86,38,12.333333333333334,12.09,12.0,1.4454976303317535,13,1.2,12,1124,173,6.497109826589595,10,17.3,1.765625,12.46875,0.5707070707070707,63,269,31,952,16,18,5,11,0,4,24,0,50,6,5,2,15,28,5,0,23,0,1,1.6,1.8,0.5,1.1,0.0,0.4,2.4,0.0,5.0,0.6,0.5,0.2,1.5,1.9,0.5,0.0,2.3,0.0,0.8
13.21,20.8,19.5,18.17,23.4,10.51,54,20.75,21.11,21.0,1.7,10,1.6,8,1161,159,7.30188679245283,5,31.8,1.8620689655172413,15.10344827586207,0.5891891891891892,68,291,40,1003,11,23,7,6,0,5,15,0,49,0,4,2,18,27,4,0,20,0,1,1.83,3.83,1.17,1.0,0.0,0.83,2.5,0.0,8.17,0.0,0.67,0.33,3.0,3.67,0.67,0.0,3.33,0.0,0.67
11.55,19.6,18.0,17.87,20.0,10.44,63,20.25,20.06,20.0,1.8691588785046729,13,1.2857142857142858,9,1293,177,7.305084745762712,7,25.285714285714285,1.4155844155844155,12.168831168831169,0.5215311004784688,81,329,45,1117,25,27,4,9,0,12,16,0,60,1,1,0,9,34,3,0,14,0,2,3.12,3.38,0.5,1.12,0.0,1.5,2.0,0.0,7.38,0.12,0.12,0.0,1.25,3.38,0.38,0.0,1.75,0.0,0.75
23.6,18.1,17.5,14.92,19.6,10.59,63,23.0,20.29,18.0,1.8899521531100478,18,0.6666666666666666,4,1205,182,6.6208791208791204,6,30.333333333333332,1.859375,13.75,0.5721153846153846,78,297,34,1024,36,19,9,7,0,10,17,0,49,0,3,3,6,27,5,0,19,0,2,5.14,2.71,1.29,1.0,0.0,1.43,2.43,0.0,7.0,0.0,0.43,0.43,0.86,3.0,0.71,0.0,2.71,0.0,0.71
73.07,9.7,6.8,9.27,8.6,7.09,31,7.2857142857142865,9.13,7.0,1.3088235294117647,7,0.16666666666666666,2,1050,180,5.833333333333333,12,15.0,1.71875,10.8125,0.541871921182266,31,243,13,871,18,23,5,12,0,7,28,0,55,0,7,1,6,22,4,0,17,0,3,1.38,1.77,0.38,0.92,0.0,0.54,2.15,0.0,4.15,0.0,0.54,0.08,0.54,0.77,0.31,0.0,1.31,0.0,0.85
96.08,5.6,2.1,4.78,3.0,5.04,12,3.25,4.24,5.0,0.9605263157894737,5,0.5,11,1050,199,5.276381909547739,23,8.652173913043478,1.5974025974025974,8.584415584415584,0.5418502202643172,15,227,3,860,20,18,6,18,0,1,34,0,43,0,3,12,17,27,3,0,25,0,3,0.83,0.75,0.25,0.75,0.0,0.04,1.42,0.0,1.79,0.0,0.12,0.5,0.75,0.25,0.12,0.0,1.04,0.0,0.88
87.21,7.1,3.5,6.29,4.5,5.92,23,3.909090909090909,5.2,6.0,1.1072961373390557,6,0.058823529411764705,1,1110,200,5.55,21,9.523809523809524,1.5454545454545454,8.532467532467532,0.5107296137339056,21,244,6,907,19,22,12,19,0,1,35,0,48,1,3,16,0,30,3,0,24,0,5,0.9,1.05,0.57,0.9,0.0,0.05,1.67,0.0,2.29,0.05,0.14,0.76,0.0,0.48,0.14,0.0,1.14,0.0,0.95
65.62,10.1,7.6,9.74,8.4,6.02,18,6.75,7.77,8.0,1.3958333333333333,7,0.0,0,997,169,5.899408284023669,12,14.083333333333334,1.6964285714285714,10.946428571428571,0.49222797927461137,24,241,16,828,16,14,5,13,0,3,17,0,40,0,5,18,0,23,9,0,30,0,2,1.23,1.08,0.38,1.0,0.0,0.23,1.31,0.0,3.0,0.0,0.38,1.38,0.08,0.85,0.69,0.0,2.31,0.0,0.85
45.96,12.9,11.0,12.93,12.1,7.48,32,9.0,10.77,11.0,1.3350785340314135,9,0.9,9,1075,168,6.398809523809524,10,16.8,1.65,11.883333333333333,0.515625,46,266,26,908,14,18,15,9,0,8,21,0,47,2,4,3,9,23,1,0,18,0,1,1.27,1.64,1.36,0.82,0.0,0.73,1.91,0.0,4.09,0.18,0.36,0.27,1.0,1.18,0.09,0.0,1.64,0.0,0.82
42.72,14.9,12.3,12.47,13.1,8.38,38,9.0,13.0,13.0,1.5159574468085106,11,0.125,1,1005,157,6.401273885350318,8,19.625,1.6785714285714286,12.267857142857142,0.5136612021857924,51,249,26,849,3,21,9,11,0,3,23,0,49,0,4,8,0,29,1,0,28,0,1,0.33,2.33,1.0,1.22,0.0,0.33,2.56,0.0,5.33,0.0,0.44,0.89,0.11,2.33,0.11,0.0,3.11,0.0,0.78
55.24,13.2,9.5,12.58,11.5,7.66,36,11.428571428571429,10.49,10.0,1.1226415094339623,10,3.1818181818181817,35,1127,176,6.403409090909091,11,16.0,2.0163934426229506,13.229508196721312,0.5774647887323944,54,263,21,952,17,15,6,10,0,5,25,0,16,2,4,3,55,35,3,0,16,0,1,1.5,1.25,0.5,0.83,0.0,0.42,2.08,0.0,1.33,0.17,0.33,0.25,4.58,2.08,0.25,0.0,1.25,0.0,0.83
51.89,12.6,10.8,10.21,10.9,8.7,40,13.2,12.4,11.0,1.4069767441860466,8,0.75,6,903,152,5.940789473684211,10,15.2,1.6666666666666667,11.105263157894736,0.5588235294117647,52,231,19,753,16,20,2,4,0,8,25,0,39,1,6,1,9,18,0,0,22,1,3,1.45,1.82,0.18,0.36,0.0,0.73,2.27,0.0,3.55,0.09,0.55,0.18,0.82,0.91,0.0,0.0,2.0,0.09,0.64
65.52,11.2,7.6,10.08,8.7,6.85,27,6.222222222222222,8.74,9.0,1.1302083333333333,6,1.4166666666666667,17,1012,169,5.988165680473373,12,14.083333333333334,1.8448275862068966,11.775862068965518,0.5544041450777202,41,240,14,844,8,20,4,12,0,9,21,0,33,7,1,9,24,24,2,0,19,0,1,0.62,1.54,0.31,0.92,0.0,0.69,1.62,0.0,2.54,0.54,0.08,0.69,1.85,0.92,0.15,0.0,1.46,0.0,0.85
47.22,14.3,12.6,11.09,13.7,8.51,39,14.0,14.59,14.0,1.221105527638191,9,1.4285714285714286,10,1008,167,6.0359281437125745,7,23.857142857142858,1.6935483870967742,11.064516129032258,0.525,53,248,20,842,8,18,12,9,0,10,26,0,43,5,1,1,10,33,4,0,20,0,1,1.0,2.25,1.5,1.12,0.0,1.25,3.25,0.0,5.25,0.62,0.12,0.12,1.38,3.25,0.5,0.0,2.5,0.0,0.75
29.48,17.6,15.3,14.86,17.0,10.06,57,15.0,17.28,15.0,1.5763546798029557,12,0.7142857142857143,5,1151,172,6.691860465116279,7,24.571428571428573,1.819672131147541,13.967213114754099,0.5495049504950495,83,295,35,980,17,15,3,7,0,10,27,0,69,1,3,0,8,30,1,0,13,0,1,2.12,1.88,0.38,0.88,0.0,1.25,3.38,0.0,8.5,0.12,0.38,0.0,1.12,2.88,0.12,0.0,1.62,0.0,0.75
63.9,12.2,8.3,8.06,7.6,6.59,26,7.125,8.86,8.0,1.1753554502369667,7,0.25,3,1045,189,5.529100529100529,12,15.75,1.5294117647058822,9.779411764705882,0.4928909952606635,50,257,14,857,3,14,3,16,0,6,36,0,58,0,7,8,9,21,5,0,25,0,6,0.23,1.08,0.23,1.23,0.0,0.46,2.77,0.0,4.46,0.0,0.54,0.62,0.69,0.69,0.38,0.0,1.92,0.0,0.92
34.29,16.1,15.5,13.06,17.3,9.41,47,14.2,16.26,16.0,1.38860103626943,12,0.3333333333333333,2,1071,167,6.413173652694611,6,27.833333333333332,1.9259259259259258,14.055555555555555,0.5531914893617021,61,273,23,905,16,15,3,10,0,9,21,0,64,0,5,3,1,22,1,0,24,0,2,2.29,2.14,0.43,1.43,0.0,1.29,3.0,0.0,9.14,0.0,0.71,0.43,0.14,2.29,0.14,0.0,3.43,0.0,0.71
64.0,11.4,8.2,11.02,9.9,6.1,15,8.428571428571429,8.27,8.0,1.06875,7,0.5555555555555556,5,854,140,6.1,9,15.555555555555555,1.7115384615384615,11.23076923076923,0.559748427672956,24,207,16,715,7,14,7,10,0,6,14,0,46,0,6,1,6,20,3,0,21,0,2,0.7,1.4,0.7,1.0,0.0,0.6,1.4,0.0,4.6,0.0,0.6,0.1,0.6,1.1,0.3,0.0,2.1,0.0,0.8
57.67,11.9,8.6,11.07,9.3,7.89,34,7.0,10.77,9.0,1.3609467455621302,9,1.0,11,915,148,6.1824324324324325,11,13.454545454545455,1.5892857142857142,11.125,0.536144578313253,44,225,21,768,9,23,3,11,0,3,22,0,38,3,4,3,11,19,2,0,18,1,3,0.75,1.92,0.25,0.92,0.0,0.25,1.83,0.0,3.17,0.25,0.33,0.25,0.92,0.67,0.17,0.0,1.5,0.08,0.83
58.79,11.6,8.2,10.95,8.8,6.42,24,6.666666666666667,7.74,8.0,1.0643564356435644,7,1.1428571428571428,16,1084,178,6.089887640449438,14,12.714285714285714,1.5735294117647058,10.661764705882353,0.5270935960591133,38,254,20,907,10,17,12,13,0,6,27,0,46,3,3,4,14,28,3,0,17,0,1,0.67,1.07,0.87,0.87,0.0,0.4,1.8,0.0,3.0,0.2,0.2,0.27,0.93,0.93,0.2,0.0,1.2,0.0,0.87
84.68,8.1,4.4,5.79,4.4,5.55,13,6.0,6.85,6.0,0.8806818181818182,6,0.15384615384615385,2,819,156,5.25,13,12.0,1.5833333333333333,8.55,0.5397727272727273,13,192,7,664,14,12,12,22,0,4,6,0,37,1,5,8,4,19,5,0,27,0,2,1.07,0.86,0.79,1.57,0.0,0.29,0.43,0.0,2.43,0.07,0.36,0.57,0.5,0.43,0.36,0.0,1.93,0.0,0.93
69.21,11.6,8.3,12.59,12.7,7.64,33,7.857142857142858,11.09,8.0,1.975,15,0.8888888888888888,8,1076,169,6.366863905325443,10,16.9,1.8307692307692307,12.03076923076923,0.595,66,236,15,908,26,22,9,4,0,5,17,0,54,2,1,3,3,28,3,0,23,0,1,2.36,2.0,0.82,0.36,0.0,0.45,1.55,0.0,4.82,0.27,0.09,0.27,0.36,1.73,0.27,0.0,2.09,0.0,0.73
73.47,9.1,6.7,7.65,7.0,6.41,19,6.375,7.78,7.0,1.1271676300578035,6,0.5,5,813,144,5.645833333333333,10,14.4,1.7,10.32,0.5182926829268293,35,188,4,670,17,15,7,12,0,1,21,0,44,4,7,5,1,23,4,0,13,0,2,1.55,1.36,0.64,1.09,0.0,0.09,1.91,0.0,3.82,0.36,0.64,0.45,0.18,1.18,0.36,0.0,1.27,0.0,0.82
52.19,12.9,10.7,11.08,11.4,7.99,41,11.166666666666666,12.02,11.0,1.5314009661835748,10,1.5,15,1135,190,5.973684210526316,10,19.0,1.5735294117647058,10.5,0.5144230769230769,47,274,17,946,13,26,6,16,0,6,20,0,45,1,5,6,11,16,10,0,27,0,0,1.18,2.36,0.55,1.45,0.0,0.55,1.82,0.0,3.91,0.09,0.45,0.55,1.18,0.55,0.91,0.0,2.45,0.0,0.82
67.76,10.2,6.8,11.24,8.8,7.07,28,6.75,7.88,7.0,1.1538461538461537,9,2.1538461538461537,28,972,155,6.2709677419354835,13,11.923076923076923,1.6166666666666667,10.583333333333334,0.5359116022099447,47,223,17,818,20,20,7,11,0,9,20,0,19,8,0,6,29,26,0,1,7,0,1,1.43,1.43,0.5,0.79,0.0,0.64,1.43,0.0,1.36,0.57,0.0,0.43,2.07,0.93,0.0,0.07,0.5,0.0,0.86
37.5,13.5,12.2,15.19,14.1,8.98,48,14.0,13.15,14.0,1.1176470588235294,8,0.2222222222222222,2,1155,167,6.916167664670659,12,13.916666666666666,1.921875,13.890625,0.6029411764705882,76,277,29,989,28,17,5,9,0,10,16,0,64,0,1,0,1,36,2,0,13,1,2,2.23,1.31,0.38,0.69,0.0,0.77,1.23,0.0,4.69,0.0,0.08,0.08,0.23,2.0,0.15,0.0,1.0,0.08,0.77
56.25,11.7,9.1,11.19,10.2,8.3,41,6.5,10.85,11.0,1.29064039408867,12,2.0,22,1028,162,6.345679012345679,11,14.727272727272727,1.9491525423728813,12.64406779661017,0.5778894472361809,64,230,15,867,22,21,5,5,0,6,20,0,40,3,1,5,21,39,1,0,15,0,2,1.83,1.75,0.42,0.42,0.0,0.5,1.67,0.0,3.25,0.25,0.08,0.42,1.83,2.33,0.08,0.0,1.25,0.0,0.83
61.46,12.6,9.2,9.63,10.0,7.14,33,13.2,11.08,10.0,1.1294642857142858,10,0.8181818181818182,9,1162,194,5.989690721649485,11,17.636363636363637,1.619718309859155,10.619718309859154,0.5251141552511416,55,290,26,969,20,23,9,10,0,6,24,0,41,4,3,10,14,27,6,0,28,0,1,1.82,2.09,0.82,0.91,0.0,0.55,2.18,0.0,3.73,0.36,0.27,0.91,1.27,1.64,0.55,0.0,2.55,0.0,0.73
30.13,18.2,17.1,14.28,20.2,9.73,46,24.333333333333332,19.63,20.0,1.7679558011049723,10,0.2,1,1046,161,6.496894409937888,5,32.2,1.8431372549019607,14.137254901960784,0.5222222222222223,62,264,28,886,33,19,5,11,0,11,17,0,42,1,6,2,0,18,6,0,11,0,1,5.5,3.17,0.83,1.83,0.0,1.83,2.83,0.0,6.83,0.17,1.0,0.33,0.17,2.17,1.0,0.0,1.83,0.0,0.67
63.32,10.6,10.6,8.01,11.5,6.5,18,13.5,11.96,11.0,1.4875621890547264,13,0.5714285714285714,4,944,171,5.52046783625731,7,24.428571428571427,1.8545454545454545,10.618181818181819,0.5151515151515151,24,224,9,774,21,17,8,12,0,3,14,0,39,3,9,11,1,27,9,0,28,0,1,2.62,2.12,1.0,1.5,0.0,0.38,1.75,0.0,4.88,0.38,1.12,1.38,0.12,2.5,1.12,0.0,3.5,0.0,0.75
24.98,16.1,14.9,15.26,15.7,9.61,52,12.666666666666666,16.03,16.0,1.3351063829787233,11,0.125,1,1120,165,6.787878787878788,10,16.5,1.7419354838709677,13.290322580645162,0.574468085106383,74,290,34,957,20,15,6,8,0,14,13,0,53,1,3,2,1,23,3,0,25,1,1,1.82,1.36,0.55,0.73,0.0,1.27,1.18,0.0,4.91,0.09,0.27,0.27,0.0,1.36,0.27,0.0,2.27,0.09,0.64
66.13,10.8,7.4,8.0,6.8,6.3,24,7.375,8.37,8.0,1.0787037037037037,7,0.07142857142857142,1,1069,192,5.567708333333333,14,13.714285714285714,1.5633802816901408,9.380281690140846,0.511520737327189,43,256,15,878,13,21,8,16,0,4,31,0,60,1,1,6,2,26,3,0,25,0,2,0.87,1.4,0.53,1.07,0.0,0.27,2.07,0.0,4.0,0.07,0.07,0.4,0.13,0.8,0.2,0.0,1.67,0.0,0.87
28.37,15.2,15.7,14.92,17.6,9.91,49,16.0,15.74,16.0,1.7727272727272727,11,0.0,0,1028,155,6.632258064516129,6,25.833333333333332,1.9615384615384615,14.961538461538462,0.576271186440678,69,259,22,874,12,19,7,4,0,6,22,0,51,0,6,0,0,20,4,0,26,0,1,1.71,2.71,1.0,0.57,0.0,0.86,3.14,0.0,7.14,0.0,0.86,0.0,0.29,2.0,0.57,0.0,3.57,0.0,0.71
63.9,9.8,8.3,10.5,9.6,7.14,30,8.666666666666666,8.85,9.0,1.4663212435233162,10,0.2727272727272727,3,1035,173,5.982658959537572,11,15.727272727272727,1.8064516129032258,11.564516129032258,0.5833333333333334,46,249,14,863,19,23,4,8,0,6,24,0,57,0,4,2,3,19,1,0,24,0,0,1.58,1.92,0.33,0.67,0.0,0.5,2.0,0.0,4.75,0.0,0.33,0.17,0.25,0.67,0.08,0.0,2.0,0.0,0.83
30.8,17.5,14.8,16.31,17.5,9.9,53,20.25,16.68,18.0,1.3655913978494623,10,0.0,0,1127,164,6.871951219512195,7,23.428571428571427,1.609375,12.421875,0.5508021390374331,66,279,34,964,21,19,6,9,0,9,10,0,49,0,4,4,2,23,8,0,23,0,1,2.62,2.38,0.75,1.12,0.0,1.12,1.25,0.0,6.0,0.0,0.5,0.5,0.38,2.0,1.0,0.0,2.88,0.0,0.75
43.93,13.7,11.8,13.34,13.1,8.26,44,10.333333333333334,12.41,14.0,0.9345794392523364,8,0.0,0,1205,187,6.44385026737968,10,18.7,1.661764705882353,12.132352941176471,0.5305164319248826,60,304,28,1019,16,7,9,16,0,7,23,0,51,0,8,6,2,27,8,0,35,0,1,1.45,0.64,0.82,1.45,0.0,0.64,2.09,0.0,4.64,0.0,0.73,0.55,0.18,1.55,0.73,0.0,3.18,0.0,0.82
57.87,11.1,8.5,9.16,7.6,6.5,26,10.666666666666666,7.93,8.0,1.2132701421800949,7,0.35714285714285715,5,1080,187,5.775401069518717,14,13.357142857142858,1.4794520547945205,9.452054794520548,0.5192307692307693,49,267,11,894,18,17,12,16,0,2,36,0,60,3,0,2,3,21,6,2,14,0,3,1.2,1.13,0.8,1.07,0.0,0.13,2.4,0.0,3.93,0.2,0.0,0.13,0.27,0.47,0.4,0.13,0.93,0.0,0.87
49.75,13.0,11.6,11.2,12.8,8.85,45,10.833333333333334,12.3,13.0,1.106280193236715,7,2.375,19,1046,171,6.116959064327485,8,21.375,1.6119402985074627,10.597014925373134,0.5217391304347826,60,248,19,876,21,25,5,8,0,9,22,0,40,6,1,1,22,37,1,0,10,0,2,2.44,2.78,0.44,0.89,0.0,1.0,2.44,0.0,4.33,0.67,0.11,0.11,2.56,3.22,0.11,0.0,1.11,0.0,0.78
23.9,17.9,17.4,14.28,19.0,9.5,50,22.666666666666668,18.93,19.0,1.473170731707317,12,3.6666666666666665,22,1171,180,6.5055555555555555,6,30.0,1.6153846153846154,12.092307692307692,0.5147058823529411,74,301,38,992,21,33,3,5,0,8,29,0,48,0,1,0,21,24,2,0,11,0,1,3.0,4.71,0.43,0.71,0.0,1.14,4.14,0.0,6.86,0.0,0.14,0.0,3.0,2.57,0.29,0.0,1.57,0.0,0.71
50.87,14.1,11.2,11.49,12.3,8.44,44,11.166666666666666,13.15,12.0,1.4333333333333333,12,0.2222222222222222,2,1118,184,6.076086956521739,9,20.444444444444443,1.472972972972973,9.986486486486486,0.5165876777251185,45,280,25,935,18,15,6,12,0,12,22,0,56,1,9,3,3,27,4,0,23,0,2,1.8,1.5,0.6,1.2,0.0,1.2,2.2,0.0,5.6,0.1,0.9,0.3,0.3,1.8,0.4,0.0,2.3,0.0,0.8
51.28,13.4,11.1,12.76,13.2,7.89,37,11.5,11.76,12.0,1.688118811881188,14,0.2222222222222222,2,1129,179,6.307262569832402,9,19.88888888888889,1.6153846153846154,11.307692307692308,0.5172413793103449,46,276,24,951,18,19,9,14,0,9,20,0,45,1,6,8,1,24,4,0,25,0,0,1.89,2.11,1.0,1.56,0.0,1.0,2.22,0.0,5.0,0.11,0.67,0.89,0.22,1.78,0.44,0.0,2.78,0.0,0.78
14.22,18.7,19.1,14.98,20.2,9.82,46,18.25,18.42,19.0,1.5698324022346368,14,1.0,5,1035,155,6.67741935483871,5,31.0,1.7735849056603774,13.962264150943396,0.5340909090909091,61,276,31,881,28,16,5,7,0,12,13,0,43,1,1,1,8,22,7,0,16,0,2,4.5,2.67,0.83,1.17,0.0,2.0,2.17,0.0,7.33,0.17,0.17,0.17,1.33,2.83,1.17,0.0,2.67,0.0,0.67
58.99,12.2,8.1,10.08,8.1,7.69,43,11.0,9.59,8.0,0.9874476987447699,8,1.0625,17,1193,193,6.181347150259067,16,12.0625,1.9130434782608696,12.507246376811594,0.5689655172413793,92,297,29,1001,21,11,4,14,0,7,17,0,58,0,5,5,28,42,5,0,23,0,2,1.35,0.65,0.24,0.82,0.0,0.41,1.0,0.0,3.41,0.0,0.29,0.29,1.65,1.53,0.29,0.0,1.24,0.0,0.88
22.65,17.7,15.8,17.47,18.3,9.99,61,15.6,17.67,18.0,1.7535545023696681,10,0.375,3,1309,185,7.075675675675676,8,23.125,1.6666666666666667,13.579710144927537,0.5424528301886793,85,329,40,1125,26,28,6,5,0,11,21,0,59,1,3,2,6,24,3,0,17,0,2,2.89,3.11,0.67,0.56,0.0,1.22,2.33,0.0,6.44,0.11,0.33,0.22,0.67,1.78,0.33,0.0,2.0,0.0,0.78
95.77,7.6,2.2,6.46,4.6,5.36,15,3.333333333333333,4.82,5.0,1.061904761904762,6,0.7,14,1038,188,5.5212765957446805,20,9.4,1.7575757575757576,10.06060606060606,0.5497630331753555,18,225,6,851,20,21,10,12,0,8,22,0,44,1,3,8,13,21,2,0,26,0,4,0.95,1.05,0.5,0.6,0.0,0.4,1.1,0.0,2.2,0.05,0.15,0.4,0.7,0.1,0.1,0.0,1.3,0.0,0.9
75.2,9.7,6.0,8.57,7.3,7.27,32,5.666666666666667,9.22,6.0,1.4926829268292683,9,0.38461538461538464,5,979,164,5.969512195121951,13,12.615384615384615,1.6129032258064515,10.274193548387096,0.5102040816326531,67,234,16,816,26,22,7,12,0,5,22,0,54,2,4,1,6,29,3,0,13,0,2,1.86,1.57,0.5,0.86,0.0,0.36,1.57,0.0,3.86,0.14,0.29,0.07,0.43,1.14,0.21,0.0,0.93,0.0,0.86
50.57,14.0,11.3,11.14,12.2,8.39,39,14.4,13.82,14.0,1.1625615763546797,9,1.25,10,1007,160,6.29375,8,20.0,1.8103448275862069,12.344827586206897,0.5412371134020618,66,252,23,848,17,12,0,9,0,8,26,0,63,3,1,1,9,39,2,0,14,0,1,1.89,1.33,0.0,1.0,0.0,0.89,2.89,0.0,7.0,0.33,0.11,0.11,1.0,3.44,0.22,0.0,1.56,0.0,0.78
40.01,15.9,15.4,11.79,17.4,9.35,41,16.75,17.3,17.0,1.9479768786127167,18,2.4,12,933,154,6.058441558441558,5,30.8,1.7959183673469388,12.73469387755102,0.5116279069767442,50,228,17,780,20,22,3,11,0,9,17,0,34,1,4,3,23,18,2,0,7,0,1,3.33,3.67,0.5,1.83,0.0,1.5,2.83,0.0,5.67,0.17,0.67,0.5,3.83,2.17,0.33,0.0,1.17,0.0,0.67
99.46,5.9,2.9,4.11,4.0,1.3,7,5.5,5.64,6.0,1.0904761904761904,8,2.4615384615384617,32,904,182,4.967032967032967,14,13.0,1.8852459016393444,9.01639344262295,0.5476190476190477,14,196,2,723,11,25,12,8,0,2,31,0,26,13,3,9,21,28,2,0,19,0,2,0.73,1.67,0.8,0.53,0.0,0.13,2.07,0.0,1.73,0.93,0.2,0.6,1.4,1.0,0.13,0.0,1.27,0.0,0.8
42.11,14.4,12.5,13.58,14.2,8.58,41,12.8,14.3,14.0,1.3055555555555556,7,0.875,7,1058,165,6.412121212121212,8,20.625,1.8571428571428572,13.446428571428571,0.574585635359116,54,258,25,894,20,20,12,8,0,8,22,0,46,5,2,0,3,15,4,0,16,0,1,2.22,2.22,1.33,0.89,0.0,0.89,2.44,0.0,5.11,0.56,0.22,0.0,0.33,0.78,0.44,0.0,1.78,0.0,0.78
40.69,16.6,13.1,13.69,15.0,9.19,56,20.25,16.07,14.0,1.559090909090909,13,0.0,0,1278,198,6.454545454545454,9,22.0,1.6901408450704225,12.253521126760564,0.5429864253393665,74,320,33,1081,15,29,9,8,0,12,28,0,65,1,0,3,0,23,6,0,22,0,1,1.5,2.9,0.9,0.8,0.0,1.2,2.8,0.0,6.5,0.1,0.0,0.3,0.0,1.4,0.6,0.0,2.2,0.0,0.8
45.86,13.3,11.1,13.28,12.5,8.12,39,11.833333333333334,12.44,13.0,1.4009661835748792,10,1.5555555555555556,14,1106,169,6.544378698224852,10,16.9,1.9193548387096775,13.064516129032258,0.5721153846153846,61,258,22,938,13,25,6,9,0,6,15,0,59,4,4,1,14,37,1,0,14,0,1,1.09,2.27,0.55,0.82,0.0,0.55,1.36,0.0,5.36,0.36,0.36,0.09,1.36,2.45,0.09,0.0,1.27,0.0,0.82
77.27,11.2,7.3,7.2,8.3,6.75,21,8.5,10.84,7.0,0.9655172413793104,6,0.0,0,821,152,5.401315789473684,8,19.0,1.4150943396226414,8.415094339622641,0.43859649122807015,20,202,15,670,7,12,15,7,0,4,16,0,25,0,10,21,0,20,6,0,32,0,0,0.88,1.5,1.88,0.88,0.0,0.5,2.0,0.0,3.12,0.0,1.25,2.62,0.0,1.62,0.75,0.0,4.0,0.0,0.75
50.77,12.8,11.2,12.82,13.5,9.07,40,10.666666666666666,11.52,13.0,1.0993788819875776,7,0.14285714285714285,1,903,143,6.314685314685315,7,20.428571428571427,1.6862745098039216,11.92156862745098,0.5308641975308642,49,218,17,761,18,17,16,10,0,2,16,0,37,0,2,1,1,18,3,0,21,0,1,2.25,2.12,2.0,1.25,0.0,0.25,2.0,0.0,4.62,0.0,0.25,0.12,0.12,1.38,0.38,0.0,2.62,0.0,0.75
