bart,bert,deberta:,electra,roberta,xlnet,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard_cont,text_standard_cat,mean_parse_tree_depth,max_parse_tree_depth,mean_ents_per_sentence,total_ents,total_chars,total_words,chars_per_word,total_sentences,words_per_sentence,nonstop_word_count,nonstop_char_count,nonstop_token_proportion,adj,adp,adv,aux,conj,cconj,det,intj,noun,num,part,pron,propn,punct,sconj,sym,verb,x,space,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space
-0.5159446,-0.37586668,-1.1955882,-0.68100315,-0.6589042,-0.66841996,70.94,9.1,7.6,10.15,10.0,7.24,30,6.428571428571429,8.97,10.0,9,1.0634920634920635,8,0.2,2,1011,172,5.877906976744186,10,17.2,1.5737704918032787,10.131147540983607,0.5052631578947369,21,12,11,15,0,4,26,0,40,0,7,4,3,18,7,0,22,0,2,2.0,1.2,1.1,1.5,0.0,0.4,2.6,0.0,4.0,0.0,0.7,0.4,0.3,0.9,0.7,0.0,2.3,0.0,0.8
-0.06708113,0.1137353,0.21939795,-0.009049224,0.1526007,0.25050378,74.08,9.9,6.4,8.23,7.2,6.95,28,5.777777777777778,9.43,7.0,6,1.1435897435897435,8,2.5833333333333335,31,956,167,5.724550898203593,12,13.916666666666666,1.8032786885245902,10.540983606557377,0.5670103092783505,9,23,7,8,0,9,18,0,20,7,2,2,46,27,1,0,17,0,2,0.69,1.77,0.54,0.62,0.0,0.69,1.38,0.0,1.54,0.54,0.15,0.15,3.54,1.15,0.08,0.0,1.31,0.0,0.85
-0.121070184,0.3593325,0.09758476,0.44338802,0.2536451,0.08368376,71.89,8.5,9.3,6.45,10.8,6.3,18,12.75,10.86,11.0,10,0.907258064516129,7,1.8181818181818181,20,1049,197,5.324873096446701,21,9.380952380952381,1.6623376623376624,8.103896103896103,0.512,16,17,26,15,0,12,11,1,16,10,4,22,12,51,5,0,32,0,1,1.0,1.13,1.67,1.0,0.0,0.8,0.73,0.07,1.07,0.67,0.27,1.47,0.8,2.53,0.33,0.0,2.2,0.0,0.8
-0.13350308,0.09399523,-0.10757,-0.17488842,-0.15090176,0.13787326,74.9,8.8,6.1,9.09,7.7,7.37,31,6.125,7.58,8.0,7,1.1043956043956045,9,1.0833333333333333,13,928,159,5.836477987421383,12,13.25,1.8392857142857142,11.089285714285714,0.5659340659340659,12,15,5,7,0,6,19,0,45,2,4,7,11,22,4,0,23,0,0,1.0,1.25,0.42,0.58,0.0,0.5,1.58,0.0,3.75,0.17,0.33,0.58,0.92,0.92,0.33,0.0,1.92,0.0,0.92
-0.69257563,-0.82327443,-0.70111054,-0.96607834,-1.0402733,-1.1789633,56.29,13.0,11.2,12.42,14.3,8.02,38,14.75,13.19,13.0,12,1.575609756097561,11,0.375,3,1146,185,6.194594594594594,8,23.125,1.671875,11.796875,0.5270935960591133,9,21,12,10,0,5,24,0,52,2,4,7,0,19,8,0,32,0,1,1.12,2.62,1.5,1.25,0.0,0.62,3.0,0.0,6.5,0.25,0.5,0.88,0.0,1.5,1.0,0.0,4.0,0.0,0.88
-0.33878165,-0.84199333,-0.21274966,-0.38023376,-0.42870492,-0.64167655,84.41,9.5,6.6,6.62,8.5,6.48,19,11.2,10.18,7.0,6,1.3595505617977528,8,0.625,5,857,165,5.193939393939394,8,20.625,1.2714285714285714,7.128571428571429,0.4972067039106145,3,23,12,10,0,6,19,0,43,0,8,6,6,14,1,0,28,0,1,0.33,2.56,1.33,1.11,0.0,0.67,2.11,0.0,4.78,0.0,0.89,0.67,0.67,0.67,0.11,0.0,3.11,0.0,0.78
0.00861204,0.4265026,0.22726133,0.7660378,0.36412075,0.2822031,79.4,7.8,6.5,6.61,7.1,6.12,16,6.714285714285714,7.91,7.0,6,1.2777777777777777,10,2.0,18,818,147,5.5646258503401365,9,16.333333333333332,1.7755102040816326,10.591836734693878,0.5272727272727272,12,19,15,12,0,4,21,0,44,2,0,1,17,26,1,0,7,0,0,1.4,1.9,1.5,1.2,0.0,0.4,2.1,0.0,4.1,0.2,0.0,0.1,1.8,1.7,0.1,0.0,0.7,0.0,0.8
0.30645138,0.6444222,0.30874425,0.4660598,0.2769331,0.5228838,80.01,11.4,6.2,8.64,8.5,5.84,13,7.7142857142857135,8.52,9.0,8,1.0,7,0.2222222222222222,2,842,148,5.6891891891891895,11,13.454545454545455,1.6481481481481481,9.925925925925926,0.5329341317365269,9,11,16,4,0,5,24,0,40,1,4,8,0,19,3,0,23,0,0,0.9,1.1,1.5,0.4,0.0,0.5,2.4,0.0,4.1,0.1,0.4,0.8,0.0,1.2,0.3,0.0,2.3,0.1,0.6
-0.30526954,-0.24870078,-0.22789028,-0.31113267,-0.3874671,-0.32961938,61.36,12.8,9.2,11.78,11.6,7.25,25,11.0,11.16,12.0,11,1.2375,9,0.125,1,890,146,6.095890410958904,8,18.25,1.3454545454545455,9.690909090909091,0.46540880503144655,12,15,12,10,0,7,15,0,33,0,4,11,1,14,4,0,23,0,0,1.5,1.88,1.5,1.25,0.0,0.88,1.88,0.0,4.12,0.0,0.5,1.38,0.12,1.0,0.5,0.0,2.88,0.0,0.62
-1.3123559,-1.0103405,-1.3081855,-1.1897451,-1.1857535,-0.91121274,56.45,11.4,9.1,10.08,9.0,7.46,29,8.571428571428571,9.7,9.0,8,1.255813953488372,9,0.4,4,884,146,6.054794520547945,10,14.6,1.7843137254901962,12.058823529411764,0.5449101796407185,17,16,6,10,0,5,22,0,41,4,2,3,1,25,2,0,19,0,2,1.55,1.45,0.55,0.91,0.0,0.45,2.0,0.0,3.82,0.36,0.18,0.27,0.0,1.36,0.18,0.0,1.73,0.0,0.82
-2.90952,-2.932512,-3.2506433,-3.0459805,-3.270548,-2.9326425,60.89,12.5,11.5,8.65,13.4,7.89,35,14.75,14.21,8.0,7,1.0786026200873362,11,4.2,21,1062,173,6.138728323699422,15,11.533333333333333,1.7538461538461538,11.523076923076923,0.5533980582524272,16,20,7,7,0,5,25,0,48,18,1,1,12,37,5,3,15,0,2,1.0,1.25,0.44,0.44,0.0,0.31,1.56,0.0,3.12,1.62,0.06,0.06,0.69,2.0,0.38,0.19,0.88,0.0,0.31
-1.4359553,-0.91679096,-1.483773,-0.95961815,-0.517461,-1.1518847,67.69,12.4,8.9,8.65,10.1,7.65,31,12.0,11.6,9.0,8,1.9042553191489362,14,0.75,6,912,162,5.62962962962963,8,20.25,1.603448275862069,9.741379310344827,0.5027027027027027,21,25,6,9,0,3,26,0,42,3,6,5,1,20,5,0,17,0,1,2.62,3.12,0.75,1.12,0.0,0.38,3.25,0.0,5.25,0.38,0.75,0.62,0.12,1.62,0.62,0.0,2.12,0.0,0.75
-1.6272432,-1.5261683,-1.77883,-1.7631955,-1.621657,-1.5726885,64.3,10.4,8.1,9.21,8.7,6.46,22,10.166666666666666,8.53,9.0,8,1.053763440860215,7,1.1,11,977,167,5.850299401197605,13,12.846153846153847,1.894736842105263,11.894736842105264,0.5837837837837838,6,13,5,5,0,7,27,0,34,1,7,5,21,18,3,0,33,0,2,0.43,0.93,0.36,0.36,0.0,0.5,1.93,0.0,2.64,0.07,0.5,0.36,1.43,0.57,0.21,0.0,2.36,0.0,0.64
-2.204797,-1.7590058,-2.217404,-1.9358673,-2.0787508,-2.2203577,61.16,11.0,9.3,10.56,10.7,7.43,27,9.0,10.1,11.0,10,1.1676646706586826,7,1.0,8,875,147,5.9523809523809526,7,21.0,1.8333333333333333,11.541666666666666,0.5487804878048781,13,19,6,5,0,4,21,0,37,5,5,6,1,19,3,0,23,0,1,1.5,2.38,0.75,0.62,0.0,0.5,2.62,0.0,4.62,0.62,0.62,0.75,0.12,1.5,0.38,0.0,3.0,0.0,0.88
-2.2366989,-2.2650957,-2.2689502,-2.3817854,-2.3535476,-2.3293998,51.58,12.8,10.9,14.27,14.2,7.12,28,10.833333333333334,11.25,11.0,10,1.3535353535353536,8,0.7777777777777778,7,1152,174,6.620689655172414,9,19.333333333333332,1.8793103448275863,14.10344827586207,0.5647668393782384,24,24,19,11,0,5,20,0,37,6,1,2,10,19,3,0,16,0,6,2.3,2.4,1.9,1.1,0.0,0.5,2.0,0.0,3.8,0.6,0.1,0.2,1.0,1.0,0.3,0.0,1.6,0.0,1.0
-0.5942457,-0.28879973,-0.2755617,-0.50902224,0.5263265,-0.56072754,44.27,15.2,13.7,11.78,15.5,8.2,33,17.0,15.44,16.0,15,1.687150837988827,13,0.0,0,973,160,6.08125,6,26.666666666666668,1.6603773584905661,11.924528301886792,0.5028571428571429,20,16,6,11,0,7,14,0,38,1,6,14,0,18,5,0,24,0,0,2.86,2.29,0.86,1.57,0.0,1.0,2.0,0.0,5.43,0.14,0.86,2.0,0.0,1.71,0.71,0.0,3.43,0.0,0.71
0.3619649,0.10227229,0.38676307,0.5187634,0.336171,0.36758938,71.95,10.7,7.2,8.23,7.9,6.39,18,6.25,10.04,7.0,6,0.9333333333333333,6,1.375,11,814,144,5.652777777777778,10,14.4,1.5964912280701755,9.403508771929825,0.5617283950617284,8,13,13,6,0,5,16,0,30,3,5,10,8,19,5,0,23,0,0,0.8,1.3,1.3,0.6,0.0,0.5,1.6,0.0,3.1,0.3,0.5,1.0,0.8,1.3,0.5,0.0,2.3,0.0,0.6
0.068092406,-0.015410456,0.008516014,0.051290493,-0.40160415,-0.2685949,67.79,11.9,8.8,10.1,11.2,6.4,18,10.5,10.34,11.0,10,1.780104712041885,14,1.0,8,956,162,5.901234567901234,8,20.25,1.453125,8.828125,0.484375,12,20,6,11,0,12,15,0,49,2,1,3,11,28,7,0,15,0,0,1.33,2.11,0.78,1.22,0.0,1.33,1.67,0.0,5.44,0.22,0.11,0.33,1.22,2.22,0.78,0.0,1.67,0.0,0.78
-0.27299103,-0.8045923,-0.5895514,-0.70564514,-0.6169783,-0.14416318,69.72,8.5,8.1,9.23,9.6,6.78,26,8.0,9.1,9.0,8,1.0841584158415842,8,0.8,8,1043,184,5.668478260869565,10,18.4,1.676923076923077,10.092307692307692,0.5369458128078818,10,15,3,10,0,7,26,0,46,5,11,7,2,19,8,0,34,0,1,0.91,1.36,0.27,0.91,0.0,0.64,2.36,0.0,4.18,0.45,1.0,0.64,0.18,0.82,0.73,0.0,3.09,0.0,0.82
-3.1728332,-3.0096273,-2.8917367,-2.9983702,-2.948206,-2.787174,25.19,16.5,14.9,16.48,16.6,9.92,55,14.0,16.48,17.0,16,1.6054054054054054,10,0.375,3,1146,162,7.074074074074074,8,20.25,1.8333333333333333,14.433333333333334,0.5978260869565217,11,22,8,6,0,8,15,0,62,1,2,1,2,22,2,0,24,0,1,1.22,2.44,0.89,0.67,0.0,0.89,1.67,0.0,6.89,0.11,0.22,0.11,0.22,1.56,0.22,0.0,2.67,0.0,0.78
-0.9477843,-0.7695231,-0.99277025,-0.7098457,-0.738249,-0.87471336,31.62,15.7,14.5,12.71,14.2,8.46,37,14.2,13.85,15.0,14,1.6368715083798884,14,0.14285714285714285,1,988,158,6.253164556962025,7,22.571428571428573,1.6296296296296295,12.166666666666666,0.4888888888888889,26,12,8,12,0,8,29,0,38,2,2,0,0,22,3,0,18,0,0,3.12,1.5,1.0,1.5,0.0,1.0,3.62,0.0,4.88,0.25,0.25,0.0,0.0,1.88,0.38,0.0,2.25,0.0,0.75
-2.480109,-2.5627656,-2.4843817,-2.3100076,-2.3998342,-2.4114618,33.34,16.1,13.8,12.88,13.7,9.02,46,15.0,14.59,14.0,13,1.1979166666666667,8,0.5,4,1058,165,6.412121212121212,8,20.625,1.85,12.966666666666667,0.5873015873015873,20,18,6,5,0,11,15,0,60,0,3,0,11,26,1,0,17,0,1,2.22,2.0,0.67,0.56,0.0,1.22,1.67,0.0,6.56,0.0,0.33,0.0,1.33,2.0,0.11,0.0,1.89,0.0,0.78
0.28809834,0.33403757,0.39117438,0.42357528,0.46034902,0.5750483,81.53,7.8,5.6,9.62,8.8,7.17,24,5.875,7.51,6.0,5,1.294871794871795,9,0.4444444444444444,4,802,135,5.940740740740741,9,15.0,1.9565217391304348,11.891304347826088,0.5732484076433121,10,14,7,5,0,7,13,0,47,3,4,4,2,22,2,0,17,0,1,1.0,1.4,0.7,0.5,0.0,0.7,1.3,0.0,4.6,0.3,0.4,0.4,0.2,1.3,0.2,0.0,1.8,0.0,0.8
-0.06548305,-0.33172128,-0.010163922,0.010344431,-0.010192699,-0.30248085,78.89,8.5,6.7,8.23,8.7,6.74,25,5.5,9.11,9.0,8,1.1884057971014492,11,1.3,13,993,177,5.610169491525424,10,17.7,1.4507042253521127,8.56338028169014,0.5,11,21,5,12,0,4,27,0,47,4,5,11,10,30,4,0,17,0,1,1.0,1.91,0.45,1.09,0.0,0.36,2.45,0.0,4.27,0.36,0.45,1.0,0.91,1.82,0.36,0.0,1.55,0.0,0.82
-0.55029356,-0.62906116,-0.45165092,-0.6653718,-0.49424008,-0.7220585,69.62,9.6,8.1,10.1,10.4,7.11,30,8.333333333333334,9.56,10.0,9,1.3923444976076556,9,0.1,1,1083,185,5.854054054054054,10,18.5,1.6285714285714286,10.028571428571428,0.5428571428571428,13,23,5,8,0,8,26,0,65,2,1,3,1,25,4,0,26,0,2,1.09,2.09,0.45,0.73,0.0,0.73,2.36,0.0,5.64,0.18,0.09,0.27,0.45,1.36,0.36,0.0,2.36,0.0,0.82
-1.0506219,-0.6049166,-0.836589,-0.7831717,-0.9672315,-0.92496777,69.52,11.8,8.2,9.57,10.0,6.43,22,10.333333333333334,10.45,10.0,9,1.0046728971962617,7,0.1,1,1075,186,5.779569892473118,10,18.6,1.703125,10.640625,0.5069767441860465,18,19,13,6,0,5,18,0,39,0,8,18,2,29,3,0,37,0,1,1.64,1.73,1.18,0.55,0.0,0.45,1.64,0.0,3.45,0.0,0.73,1.64,0.27,1.73,0.27,0.0,3.36,0.0,0.82
-0.20754418,-0.28289428,-0.14942767,0.21534579,0.5522173,-0.2112372,80.11,6.6,6.2,6.49,6.7,6.36,22,6.285714285714286,7.48,7.0,6,1.1527093596059113,7,1.5454545454545454,17,957,180,5.316666666666666,11,16.363636363636363,1.5873015873015872,8.920634920634921,0.5,21,22,8,16,0,12,22,0,46,1,3,5,17,21,4,0,6,0,0,1.67,1.83,0.67,1.33,0.0,1.0,1.83,0.0,3.75,0.08,0.25,0.42,1.58,0.83,0.33,0.0,0.5,0.0,0.83
-0.60086244,-0.30631027,-0.3956017,-0.25337595,-0.38499212,-0.28024513,57.5,12.8,10.7,9.57,11.7,7.18,24,12.8,12.45,13.0,12,1.6153846153846154,12,2.5714285714285716,18,886,154,5.753246753246753,7,22.0,1.7735849056603774,11.11320754716981,0.5662650602409639,12,22,2,10,0,3,26,0,26,5,4,0,28,12,1,1,18,0,0,1.5,2.75,0.25,1.25,0.0,0.38,3.25,0.0,3.25,0.62,0.5,0.0,3.5,0.62,0.12,0.12,2.25,0.0,0.75
-0.9126242,-0.53838724,-0.41010454,-0.57359385,-0.6876112,-0.641257,72.26,10.6,7.1,9.74,9.1,6.86,27,7.571428571428571,9.1,7.0,6,1.291866028708134,9,0.09090909090909091,1,1029,171,6.017543859649122,11,15.545454545454545,1.5909090909090908,10.075757575757576,0.5223880597014925,25,23,5,12,0,1,21,1,47,0,8,6,1,34,4,0,21,0,0,2.27,2.09,0.45,1.09,0.0,0.09,1.91,0.09,4.27,0.0,0.73,0.55,0.09,2.27,0.36,0.0,1.91,0.0,0.82
0.60163146,0.4874712,0.47691777,0.68701136,0.44737908,0.77456284,71.75,11.0,7.3,8.35,8.1,6.53,26,10.333333333333334,9.0,7.0,6,1.1382488479262673,7,0.16666666666666666,2,1097,197,5.568527918781726,12,16.416666666666668,1.4933333333333334,9.133333333333333,0.5161290322580645,22,20,15,11,0,5,16,0,39,0,9,16,0,20,8,0,36,0,1,1.83,1.67,1.25,0.92,0.0,0.42,1.33,0.0,3.17,0.0,0.75,1.33,0.08,0.75,0.67,0.0,3.0,0.0,0.92
-1.2048705,-1.5733784,-1.2156339,-1.1011636,-0.88418084,-1.2527578,69.01,9.5,8.4,7.78,8.9,7.58,29,8.5,10.25,8.0,7,1.2459893048128343,9,2.5,20,847,153,5.5359477124183005,8,19.125,1.7547169811320755,9.773584905660377,0.510989010989011,12,20,6,8,0,2,24,0,26,8,5,4,31,28,3,0,11,0,1,1.33,2.22,0.67,0.89,0.0,0.22,2.67,0.0,3.22,0.89,0.56,0.44,3.11,2.22,0.33,0.0,1.22,0.0,0.78
-1.2276824,-1.2229755,-1.1791091,-1.4039036,-1.1442428,-1.3080837,50.7,14.8,13.3,11.67,16.2,8.79,34,17.0,16.24,17.0,16,1.377906976744186,9,6.0,30,868,140,6.2,6,23.333333333333332,1.7083333333333333,12.3125,0.5125,10,24,3,4,0,9,19,0,20,4,1,4,38,26,0,0,10,0,0,1.43,3.43,0.43,0.57,0.0,1.29,2.71,0.0,3.0,0.57,0.14,0.57,5.29,3.0,0.0,0.0,1.43,0.0,0.71
-1.922416,-1.6845224,-1.6858106,-1.7340615,-1.7293699,-1.8805585,18.69,19.3,17.4,15.73,18.9,9.17,43,19.75,17.96,18.0,17,2.0952380952380953,16,0.3333333333333333,2,1099,160,6.86875,6,26.666666666666668,1.5483870967741935,12.435483870967742,0.5274725274725275,11,30,3,4,0,10,20,0,64,2,2,0,0,24,1,2,17,0,1,1.57,4.29,0.43,0.57,0.0,1.43,2.86,0.0,9.14,0.29,0.29,0.0,0.0,2.57,0.14,0.29,2.43,0.0,0.71
0.16897471,0.29229507,0.09958819,0.36989233,0.49021277,0.16125672,68.6,9.8,8.5,10.27,11.0,7.13,25,8.166666666666666,10.36,9.0,8,1.3121387283236994,10,0.625,5,913,156,5.852564102564102,8,19.5,1.6842105263157894,10.192982456140351,0.5581395348837209,11,15,7,7,0,5,12,0,33,5,8,6,11,15,4,1,34,0,0,1.22,1.67,0.78,0.78,0.0,0.56,1.33,0.0,3.56,0.56,0.89,0.67,1.33,0.78,0.44,0.11,3.78,0.0,0.78
0.05320766,-0.1784512,0.42019656,0.3569647,0.25245273,0.2221698,50.26,14.6,11.4,12.36,13.3,7.81,29,13.0,12.74,13.0,12,1.3058823529411765,11,1.7142857142857142,12,914,144,6.347222222222222,7,20.571428571428573,1.6545454545454545,11.527272727272727,0.5449101796407185,16,24,8,6,0,4,17,0,34,4,5,2,8,24,2,0,17,0,0,2.0,3.0,1.0,0.75,0.0,0.5,2.12,0.0,4.25,0.5,0.62,0.25,1.0,2.12,0.25,0.0,2.12,0.0,0.75
-2.561418,-2.188831,-2.3341966,-2.438272,-2.458209,-2.6043978,48.13,14.8,12.3,12.19,14.0,7.82,31,18.25,13.67,14.0,13,1.4,10,1.8333333333333333,11,996,162,6.148148148148148,7,23.142857142857142,1.7636363636363637,12.181818181818182,0.5271739130434783,18,17,8,11,0,5,23,0,39,4,5,4,6,23,2,1,20,0,1,2.25,2.12,0.88,1.38,0.0,0.62,2.88,0.0,4.88,0.5,0.62,0.5,0.88,2.0,0.25,0.12,2.5,0.0,0.75
-0.6604348,-0.4796795,-0.62456524,-0.5813627,-0.434862,-0.48579198,50.57,13.7,11.3,12.65,13.4,7.84,29,13.4,12.68,13.0,12,1.4610778443113772,13,0.42857142857142855,3,911,145,6.2827586206896555,7,20.714285714285715,1.6727272727272726,11.581818181818182,0.5476190476190477,20,21,5,4,0,7,15,0,43,0,1,0,5,24,3,0,20,0,3,2.5,2.62,0.62,0.5,0.0,0.88,1.88,0.0,5.5,0.0,0.12,0.0,0.5,2.12,0.38,0.0,2.5,0.0,0.75
-2.144375,-1.9652281,-2.2044547,-2.3691816,-2.125161,-2.1568756,62.72,11.5,10.8,9.12,12.6,7.39,28,14.25,12.83,13.0,12,1.9458128078817734,13,1.0,7,995,168,5.9226190476190474,7,24.0,1.6,10.933333333333334,0.5052631578947369,19,25,7,8,0,4,36,0,52,2,0,1,9,26,2,0,13,0,0,2.38,3.12,0.88,1.0,0.0,0.5,4.5,0.0,6.5,0.25,0.0,0.12,1.12,2.38,0.25,0.0,1.62,0.0,0.75
-0.6184874,-0.8259973,-0.6717407,-0.8779007,-0.9202971,-0.7774555,66.67,11.9,9.3,9.05,11.0,7.23,31,12.0,11.67,12.0,11,1.16,9,2.111111111111111,19,1101,193,5.704663212435233,9,21.444444444444443,1.7014925373134329,10.08955223880597,0.5066666666666667,10,23,8,10,0,11,29,0,34,4,3,4,35,33,5,0,17,0,1,1.0,2.3,0.8,1.0,0.0,1.1,2.9,0.0,3.4,0.4,0.3,0.4,3.5,2.4,0.5,0.0,1.7,0.0,0.8
-2.7826,-2.6313972,-2.503441,-2.4910107,-3.0436988,-2.943493,60.35,12.5,9.6,12.13,12.3,8.52,48,13.0,12.69,13.0,12,1.5405405405405406,10,0.2,2,1198,191,6.272251308900524,10,19.1,1.8805970149253732,12.73134328358209,0.5753424657534246,17,29,4,4,0,4,29,0,69,0,2,3,7,30,2,0,23,0,0,1.55,2.64,0.36,0.36,0.0,0.36,2.64,0.0,6.27,0.0,0.18,0.27,0.64,1.82,0.18,0.0,2.09,0.0,0.82
-0.4904302,-0.4215278,-0.2964343,-0.5861517,-0.31150162,-0.32442915,81.02,9.6,5.8,7.77,7.3,6.84,24,7.2857142857142865,8.55,8.0,7,1.25,7,2.0,20,856,152,5.631578947368421,11,13.818181818181818,2.4390243902439024,14.634146341463415,0.5813953488372093,11,18,6,7,0,4,28,0,24,11,1,2,31,19,0,0,10,0,0,0.92,1.5,0.5,0.58,0.0,0.33,2.33,0.0,2.0,1.0,0.08,0.17,2.58,0.75,0.0,0.0,0.83,0.0,0.75
-1.7946255,-1.5406613,-1.9644377,-1.5891988,-1.7057743,-1.9160032,45.86,14.2,11.1,11.95,11.4,8.73,41,11.666666666666666,12.55,12.0,11,1.4855491329479769,11,1.1111111111111112,10,948,149,6.3624161073825505,9,16.555555555555557,1.7916666666666667,13.1875,0.5,10,22,6,14,0,6,23,0,42,5,4,3,8,18,2,0,11,0,1,1.0,2.2,0.6,1.4,0.0,0.6,2.3,0.0,4.2,0.5,0.4,0.3,0.8,0.9,0.2,0.0,1.1,0.0,0.8
-0.59033144,-1.4433359,-1.1427665,-1.47321,-0.37270585,-0.75349146,25.66,17.7,18.8,13.59,21.6,9.33,36,35.0,20.43,19.0,18,2.3144654088050314,19,2.75,11,925,146,6.335616438356165,4,36.5,1.7333333333333334,13.555555555555555,0.4968152866242038,9,25,1,6,0,5,25,0,36,1,5,3,15,12,2,0,14,0,1,1.8,5.0,0.2,1.2,0.0,1.0,5.0,0.0,7.2,0.2,1.0,0.6,3.0,1.8,0.4,0.0,2.8,0.0,0.6
-2.4357033,-2.2588325,-2.268883,-2.3206766,-2.1267889,-2.4086094,41.74,17.7,14.7,12.49,17.1,8.23,35,25.666666666666668,17.4,18.0,17,1.9554455445544554,12,1.3333333333333333,8,1085,176,6.1647727272727275,6,29.333333333333332,1.59375,11.09375,0.5074626865671642,12,32,5,8,0,9,29,0,58,5,0,0,3,26,0,0,16,0,1,1.71,4.57,0.71,1.14,0.0,1.29,4.14,0.0,8.14,0.71,0.0,0.0,0.57,2.86,0.0,0.0,2.29,0.0,0.71
-1.6352983,-1.0395813,-1.3510153,-1.1656718,-1.5566348,-1.3251716,68.16,10.7,6.6,10.25,8.2,7.03,31,6.444444444444445,7.63,8.0,7,0.9521531100478469,7,1.6666666666666667,25,1064,173,6.1502890173410405,16,10.8125,1.835820895522388,11.507462686567164,0.6089108910891089,19,9,10,16,0,10,14,0,41,16,0,3,17,30,3,0,20,0,2,1.12,0.53,0.59,0.94,0.0,0.59,0.82,0.0,2.41,1.0,0.0,0.18,1.0,0.88,0.18,0.0,1.18,0.0,0.88
-2.0931418,-1.5738552,-1.7645184,-1.9149697,-1.8002058,-1.8946795,52.53,13.6,12.6,11.96,15.8,7.51,26,15.25,14.01,14.0,13,1.3722222222222222,9,0.3333333333333333,2,990,162,6.111111111111111,7,23.142857142857142,1.4754098360655739,10.360655737704919,0.5056179775280899,13,18,13,6,0,6,14,0,42,0,6,7,4,18,7,0,26,0,2,1.62,2.25,1.62,0.75,0.0,0.75,1.75,0.0,5.38,0.0,0.75,0.88,0.38,1.38,0.88,0.0,3.25,0.0,0.88
-3.3925247,-3.0084548,-3.3160915,-3.1453276,-3.5444005,-3.367881,2.79,19.9,19.3,21.76,23.2,10.49,55,16.2,18.09,20.0,19,1.803370786516854,14,0.5,3,1218,154,7.909090909090909,6,25.666666666666668,2.4347826086956523,21.717391304347824,0.64,23,18,4,3,0,5,9,0,53,0,8,0,4,22,1,0,29,0,0,3.29,2.57,0.57,0.43,0.0,0.71,1.29,0.0,7.57,0.0,1.14,0.0,0.57,2.29,0.14,0.0,4.14,0.0,0.71
-1.8174871,-1.9133385,-1.8449098,-1.7521685,-1.7892258,-2.1084774,41.8,16.3,12.6,12.13,13.1,8.78,38,12.5,15.21,13.0,12,1.2941176470588236,9,0.5714285714285714,4,909,145,6.268965517241379,7,20.714285714285715,1.7254901960784315,12.294117647058824,0.5207100591715976,20,19,12,10,0,5,12,0,45,2,1,3,0,24,5,0,13,0,1,2.5,2.38,1.5,1.25,0.0,0.62,1.5,0.0,5.62,0.25,0.12,0.38,0.0,2.12,0.62,0.0,1.62,0.0,0.75
-0.54307795,-0.7208422,-0.6491758,-0.5944615,-0.55770385,-0.7409508,48.23,14.0,12.2,13.18,14.7,8.74,46,17.25,14.62,15.0,14,1.5,11,1.75,14,1150,180,6.388888888888889,8,22.5,1.9333333333333333,14.05,0.5918367346938775,21,22,12,10,0,10,21,0,41,1,3,1,18,20,4,0,19,0,0,2.33,2.44,1.33,1.11,0.0,1.11,2.33,0.0,4.56,0.11,0.33,0.11,2.0,1.33,0.44,0.0,2.11,0.0,0.78
-1.3611372,-1.4911499,-0.9391315,-1.262912,-0.5845385,-1.0821605,64.75,12.2,10.0,10.57,12.9,8.19,40,10.166666666666666,13.19,13.0,12,1.6745283018867925,12,3.0,24,1093,178,6.140449438202247,10,17.8,2.036363636363636,13.418181818181818,0.5517241379310345,24,24,10,11,0,4,30,0,31,6,6,5,21,25,2,0,12,0,3,2.18,2.18,0.91,1.0,0.0,0.36,2.73,0.0,2.82,0.73,0.55,0.45,1.91,1.55,0.18,0.0,1.09,0.0,0.64
-1.3981917,-1.5697321,-1.5637716,-1.7141103,-1.475617,-1.4146245,47.83,15.2,12.4,9.81,12.3,8.18,35,13.6,14.72,15.0,14,1.801047120418848,9,0.14285714285714285,1,942,162,5.814814814814815,7,23.142857142857142,1.2714285714285714,8.514285714285714,0.46842105263157896,9,30,2,12,0,5,23,0,54,0,9,1,0,25,5,0,17,0,1,1.12,3.75,0.25,1.5,0.0,0.62,2.88,0.0,6.38,0.0,1.12,0.12,0.38,2.25,0.62,0.0,2.12,0.0,0.75
-0.582299,-0.88382345,-0.6556819,-0.9061229,-0.6725137,-0.7080221,33.65,15.1,13.7,16.59,16.8,9.73,53,13.2,14.54,17.0,16,1.3730569948186528,8,1.375,11,1157,165,7.012121212121212,8,20.625,1.5138888888888888,11.652777777777779,0.5618556701030928,13,23,3,6,0,9,16,0,46,1,6,2,17,27,2,0,23,0,0,1.44,2.56,0.33,0.67,0.0,1.0,1.78,0.0,5.11,0.11,0.67,0.22,1.89,2.11,0.22,0.0,2.56,0.0,0.78
